T E X A S  E D U C A T I O N  A G E N C Y,,,,,,,
,,,,,,,
PEIMS Student Enrollment Data for 2022-2023,,,,,,,
,,,,,,,
YEAR,REGION,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,CHARTER STATUS,GENDER,ENROLLMENT
2022-2023,08,TITUS COUNTY,225902,MOUNT PLEASANT ISD,TRADITIONAL ISD/CSD,Female,2530
2022-2023,08,TITUS COUNTY,225902,MOUNT PLEASANT ISD,TRADITIONAL ISD/CSD,Male,2656
2022-2023,08,FRANKLIN COUNTY,080901,MOUNT VERNON ISD,TRADITIONAL ISD/CSD,Female,760
2022-2023,08,FRANKLIN COUNTY,080901,MOUNT VERNON ISD,TRADITIONAL ISD/CSD,Male,811
2022-2023,11,COOKE COUNTY,049902,MUENSTER ISD,TRADITIONAL ISD/CSD,Female,259
2022-2023,11,COOKE COUNTY,049902,MUENSTER ISD,TRADITIONAL ISD/CSD,Male,304
2022-2023,17,BAILEY COUNTY,009901,MULESHOE ISD,TRADITIONAL ISD/CSD,Female,631
2022-2023,17,BAILEY COUNTY,009901,MULESHOE ISD,TRADITIONAL ISD/CSD,Male,716
2022-2023,12,MILLS COUNTY,167902,MULLIN ISD,TRADITIONAL ISD/CSD,Female,65
2022-2023,12,MILLS COUNTY,167902,MULLIN ISD,TRADITIONAL ISD/CSD,Male,128
2022-2023,06,ROBERTSON COUNTY,198906,MUMFORD ISD,TRADITIONAL ISD/CSD,Female,321
2022-2023,06,ROBERTSON COUNTY,198906,MUMFORD ISD,TRADITIONAL ISD/CSD,Male,279
2022-2023,09,KNOX COUNTY,138903,MUNDAY CISD,TRADITIONAL ISD/CSD,Female,196
2022-2023,09,KNOX COUNTY,138903,MUNDAY CISD,TRADITIONAL ISD/CSD,Male,213
2022-2023,07,HENDERSON COUNTY,107908,MURCHISON ISD,TRADITIONAL ISD/CSD,Female,85
2022-2023,07,HENDERSON COUNTY,107908,MURCHISON ISD,TRADITIONAL ISD/CSD,Male,90
2022-2023,07,NACOGDOCHES COUNTY,174904,NACOGDOCHES ISD,TRADITIONAL ISD/CSD,Female,2902
2022-2023,07,NACOGDOCHES COUNTY,174904,NACOGDOCHES ISD,TRADITIONAL ISD/CSD,Male,3041
2022-2023,20,MEDINA COUNTY,163903,NATALIA ISD,TRADITIONAL ISD/CSD,Female,578
2022-2023,20,MEDINA COUNTY,163903,NATALIA ISD,TRADITIONAL ISD/CSD,Male,592
2022-2023,20,GUADALUPE COUNTY,094903,NAVARRO ISD,TRADITIONAL ISD/CSD,Female,1088
2022-2023,20,GUADALUPE COUNTY,094903,NAVARRO ISD,TRADITIONAL ISD/CSD,Male,1092
2022-2023,06,GRIMES COUNTY,093904,NAVASOTA ISD,TRADITIONAL ISD/CSD,Female,1459
2022-2023,06,GRIMES COUNTY,093904,NAVASOTA ISD,TRADITIONAL ISD/CSD,Male,1518
2022-2023,16,CASTRO COUNTY,035903,NAZARETH ISD,TRADITIONAL ISD/CSD,Female,125
2022-2023,16,CASTRO COUNTY,035903,NAZARETH ISD,TRADITIONAL ISD/CSD,Male,125
2022-2023,07,ANDERSON COUNTY,001906,NECHES ISD,TRADITIONAL ISD/CSD,Female,154
2022-2023,07,ANDERSON COUNTY,001906,NECHES ISD,TRADITIONAL ISD/CSD,Male,156
2022-2023,05,JEFFERSON COUNTY,123905,NEDERLAND ISD,TRADITIONAL ISD/CSD,Female,2421
2022-2023,05,JEFFERSON COUNTY,123905,NEDERLAND ISD,TRADITIONAL ISD/CSD,Male,2608
2022-2023,04,FORT BEND COUNTY,079906,NEEDVILLE ISD,TRADITIONAL ISD/CSD,Female,1761
2022-2023,04,FORT BEND COUNTY,079906,NEEDVILLE ISD,TRADITIONAL ISD/CSD,Male,1792
2022-2023,08,BOWIE COUNTY,019905,NEW BOSTON ISD,TRADITIONAL ISD/CSD,Female,572
2022-2023,08,BOWIE COUNTY,019905,NEW BOSTON ISD,TRADITIONAL ISD/CSD,Male,582
2022-2023,20,COMAL COUNTY,046901,NEW BRAUNFELS ISD,TRADITIONAL ISD/CSD,Female,4671
2022-2023,20,COMAL COUNTY,046901,NEW BRAUNFELS ISD,TRADITIONAL ISD/CSD,Male,5074
2022-2023,06,MONTGOMERY COUNTY,170908,NEW CANEY ISD,TRADITIONAL ISD/CSD,Female,8922
2022-2023,06,MONTGOMERY COUNTY,170908,NEW CANEY ISD,TRADITIONAL ISD/CSD,Male,9422
2022-2023,17,LUBBOCK COUNTY,152902,NEW DEAL ISD,TRADITIONAL ISD/CSD,Female,380
2022-2023,17,LUBBOCK COUNTY,152902,NEW DEAL ISD,TRADITIONAL ISD/CSD,Male,377
2022-2023,07,UPSHUR COUNTY,230906,NEW DIANA ISD,TRADITIONAL ISD/CSD,Female,570
2022-2023,07,UPSHUR COUNTY,230906,NEW DIANA ISD,TRADITIONAL ISD/CSD,Male,616
2022-2023,20,BEXAR COUNTY,015805,NEW FRONTIERS PUBLIC SCHOOLS INC,OPEN ENROLLMENT CHARTER,Female,97
2022-2023,20,BEXAR COUNTY,015805,NEW FRONTIERS PUBLIC SCHOOLS INC,OPEN ENROLLMENT CHARTER,Male,74
2022-2023,17,LYNN COUNTY,153905,NEW HOME ISD,TRADITIONAL ISD/CSD,Female,261
2022-2023,17,LYNN COUNTY,153905,NEW HOME ISD,TRADITIONAL ISD/CSD,Male,365
2022-2023,07,CHEROKEE COUNTY,037908,NEW SUMMERFIELD ISD,TRADITIONAL ISD/CSD,Female,245
2022-2023,07,CHEROKEE COUNTY,037908,NEW SUMMERFIELD ISD,TRADITIONAL ISD/CSD,Male,270
2022-2023,06,WALKER COUNTY,236901,NEW WAVERLY ISD,TRADITIONAL ISD/CSD,Female,494
2022-2023,06,WALKER COUNTY,236901,NEW WAVERLY ISD,TRADITIONAL ISD/CSD,Male,571
2022-2023,09,YOUNG COUNTY,252902,NEWCASTLE ISD,TRADITIONAL ISD/CSD,Female,111
2022-2023,09,YOUNG COUNTY,252902,NEWCASTLE ISD,TRADITIONAL ISD/CSD,Male,109
2022-2023,11,TARRANT COUNTY,220817,NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,OPEN ENROLLMENT CHARTER,Female,1501
2022-2023,11,TARRANT COUNTY,220817,NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,OPEN ENROLLMENT CHARTER,Male,1373
2022-2023,05,NEWTON COUNTY,176902,NEWTON ISD,TRADITIONAL ISD/CSD,Female,453
2022-2023,05,NEWTON COUNTY,176902,NEWTON ISD,TRADITIONAL ISD/CSD,Male,515
2022-2023,13,GONZALES COUNTY,089903,NIXON-SMILEY CISD,TRADITIONAL ISD/CSD,Female,512
2022-2023,13,GONZALES COUNTY,089903,NIXON-SMILEY CISD,TRADITIONAL ISD/CSD,Male,533
2022-2023,09,MONTAGUE COUNTY,169902,NOCONA ISD,TRADITIONAL ISD/CSD,Female,368
2022-2023,09,MONTAGUE COUNTY,169902,NOCONA ISD,TRADITIONAL ISD/CSD,Male,436
2022-2023,03,DEWITT COUNTY,062902,NORDHEIM ISD,TRADITIONAL ISD/CSD,Female,75
2022-2023,03,DEWITT COUNTY,062902,NORDHEIM ISD,TRADITIONAL ISD/CSD,Male,56
2022-2023,06,LEON COUNTY,145906,NORMANGEE ISD,TRADITIONAL ISD/CSD,Female,285
2022-2023,06,LEON COUNTY,145906,NORMANGEE ISD,TRADITIONAL ISD/CSD,Male,352
2022-2023,20,BEXAR COUNTY,015910,NORTH EAST ISD,TRADITIONAL ISD/CSD,Female,28614
2022-2023,20,BEXAR COUNTY,015910,NORTH EAST ISD,TRADITIONAL ISD/CSD,Male,30393
2022-2023,08,HOPKINS COUNTY,112906,NORTH HOPKINS ISD,TRADITIONAL ISD/CSD,Female,254
2022-2023,08,HOPKINS COUNTY,112906,NORTH HOPKINS ISD,TRADITIONAL ISD/CSD,Male,262
2022-2023,08,LAMAR COUNTY,139911,NORTH LAMAR ISD,TRADITIONAL ISD/CSD,Female,1212
2022-2023,08,LAMAR COUNTY,139911,NORTH LAMAR ISD,TRADITIONAL ISD/CSD,Male,1238
2022-2023,11,DENTON COUNTY,061802,NORTH TEXAS COLLEGIATE ACADEMY,OPEN ENROLLMENT CHARTER,Female,376
2022-2023,11,DENTON COUNTY,061802,NORTH TEXAS COLLEGIATE ACADEMY,OPEN ENROLLMENT CHARTER,Male,385
2022-2023,06,MADISON COUNTY,154903,NORTH ZULCH ISD,TRADITIONAL ISD/CSD,Female,178
2022-2023,06,MADISON COUNTY,154903,NORTH ZULCH ISD,TRADITIONAL ISD/CSD,Male,174
2022-2023,20,BEXAR COUNTY,015915,NORTHSIDE ISD,TRADITIONAL ISD/CSD,Female,49756
2022-2023,09,WILBARGER COUNTY,244905,NORTHSIDE ISD,TRADITIONAL ISD/CSD,Female,123
2022-2023,20,BEXAR COUNTY,015915,NORTHSIDE ISD,TRADITIONAL ISD/CSD,Male,52963
2022-2023,09,WILBARGER COUNTY,244905,NORTHSIDE ISD,TRADITIONAL ISD/CSD,Male,120
2022-2023,11,DENTON COUNTY,061911,NORTHWEST ISD,TRADITIONAL ISD/CSD,Female,14325
2022-2023,11,DENTON COUNTY,061911,NORTHWEST ISD,TRADITIONAL ISD/CSD,Male,14923
2022-2023,10,DALLAS COUNTY,057809,NOVA ACADEMY,OPEN ENROLLMENT CHARTER,Female,60
2022-2023,10,DALLAS COUNTY,057809,NOVA ACADEMY,OPEN ENROLLMENT CHARTER,Male,53
2022-2023,10,DALLAS COUNTY,057827,NOVA ACADEMY SOUTHEAST,OPEN ENROLLMENT CHARTER,Female,247
2022-2023,10,DALLAS COUNTY,057827,NOVA ACADEMY SOUTHEAST,OPEN ENROLLMENT CHARTER,Male,246
2022-2023,15,EDWARDS COUNTY,069902,NUECES CANYON CISD,TRADITIONAL ISD/CSD,Female,117
2022-2023,15,EDWARDS COUNTY,069902,NUECES CANYON CISD,TRADITIONAL ISD/CSD,Male,131
2022-2023,03,VICTORIA COUNTY,235904,NURSERY ISD,TRADITIONAL ISD/CSD,Female,64
2022-2023,03,VICTORIA COUNTY,235904,NURSERY ISD,TRADITIONAL ISD/CSD,Male,71
2022-2023,13,TRAVIS COUNTY,227804,NYOS CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,799
2022-2023,13,TRAVIS COUNTY,227804,NYOS CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,825
2022-2023,17,LYNN COUNTY,153903,O'DONNELL ISD,TRADITIONAL ISD/CSD,Female,141
2022-2023,17,LYNN COUNTY,153903,O'DONNELL ISD,TRADITIONAL ISD/CSD,Male,147
2022-2023,06,LEON COUNTY,145907,OAKWOOD ISD,TRADITIONAL ISD/CSD,Female,107
2022-2023,06,LEON COUNTY,145907,OAKWOOD ISD,TRADITIONAL ISD/CSD,Male,123
2022-2023,02,SAN PATRICIO COUNTY,205905,ODEM-EDROY ISD,TRADITIONAL ISD/CSD,Female,434
2022-2023,02,SAN PATRICIO COUNTY,205905,ODEM-EDROY ISD,TRADITIONAL ISD/CSD,Male,463
2022-2023,04,GALVESTON COUNTY,084802,ODYSSEY ACADEMY INC,OPEN ENROLLMENT CHARTER,Female,816
2022-2023,04,GALVESTON COUNTY,084802,ODYSSEY ACADEMY INC,OPEN ENROLLMENT CHARTER,Male,757
2022-2023,12,CORYELL COUNTY,050904,OGLESBY ISD,TRADITIONAL ISD/CSD,Female,91
2022-2023,12,CORYELL COUNTY,050904,OGLESBY ISD,TRADITIONAL ISD/CSD,Male,106
2022-2023,15,RUNNELS COUNTY,200906,OLFEN ISD,TRADITIONAL ISD/CSD,Female,67
2022-2023,15,RUNNELS COUNTY,200906,OLFEN ISD,TRADITIONAL ISD/CSD,Male,65
2022-2023,09,YOUNG COUNTY,252903,OLNEY ISD,TRADITIONAL ISD/CSD,Female,360
2022-2023,09,YOUNG COUNTY,252903,OLNEY ISD,TRADITIONAL ISD/CSD,Male,369
2022-2023,17,LAMB COUNTY,140905,OLTON ISD,TRADITIONAL ISD/CSD,Female,295
2022-2023,17,LAMB COUNTY,140905,OLTON ISD,TRADITIONAL ISD/CSD,Male,302
2022-2023,06,POLK COUNTY,187910,ONALASKA ISD,TRADITIONAL ISD/CSD,Female,600
2022-2023,06,POLK COUNTY,187910,ONALASKA ISD,TRADITIONAL ISD/CSD,Male,639
2022-2023,02,JIM WELLS COUNTY,125903,ORANGE GROVE ISD,TRADITIONAL ISD/CSD,Female,843
2022-2023,02,JIM WELLS COUNTY,125903,ORANGE GROVE ISD,TRADITIONAL ISD/CSD,Male,912
2022-2023,05,ORANGE COUNTY,181905,ORANGEFIELD ISD,TRADITIONAL ISD/CSD,Female,889
2022-2023,05,ORANGE COUNTY,181905,ORANGEFIELD ISD,TRADITIONAL ISD/CSD,Male,967
2022-2023,07,UPSHUR COUNTY,230903,ORE CITY ISD,TRADITIONAL ISD/CSD,Female,401
2022-2023,07,UPSHUR COUNTY,230903,ORE CITY ISD,TRADITIONAL ISD/CSD,Male,424
2022-2023,12,BELL COUNTY,014804,ORENDA CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,931
2022-2023,12,BELL COUNTY,014804,ORENDA CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,947
2022-2023,07,RUSK COUNTY,201908,OVERTON ISD,TRADITIONAL ISD/CSD,Female,229
2022-2023,07,RUSK COUNTY,201908,OVERTON ISD,TRADITIONAL ISD/CSD,Male,265
2022-2023,17,COTTLE COUNTY,051901,PADUCAH ISD,TRADITIONAL ISD/CSD,Female,82
2022-2023,17,COTTLE COUNTY,051901,PADUCAH ISD,TRADITIONAL ISD/CSD,Male,76
2022-2023,14,HASKELL COUNTY,104907,PAINT CREEK ISD,TRADITIONAL ISD/CSD,Female,50
2022-2023,14,HASKELL COUNTY,104907,PAINT CREEK ISD,TRADITIONAL ISD/CSD,Male,50
2022-2023,15,CONCHO COUNTY,048903,PAINT ROCK ISD,TRADITIONAL ISD/CSD,Female,110
2022-2023,15,CONCHO COUNTY,048903,PAINT ROCK ISD,TRADITIONAL ISD/CSD,Male,113
2022-2023,03,MATAGORDA COUNTY,158905,PALACIOS ISD,TRADITIONAL ISD/CSD,Female,631
2022-2023,03,MATAGORDA COUNTY,158905,PALACIOS ISD,TRADITIONAL ISD/CSD,Male,669
2022-2023,07,ANDERSON COUNTY,001907,PALESTINE ISD,TRADITIONAL ISD/CSD,Female,1545
2022-2023,07,ANDERSON COUNTY,001907,PALESTINE ISD,TRADITIONAL ISD/CSD,Male,1752
2022-2023,10,ELLIS COUNTY,070910,PALMER ISD,TRADITIONAL ISD/CSD,Female,672
2022-2023,10,ELLIS COUNTY,070910,PALMER ISD,TRADITIONAL ISD/CSD,Male,632
2022-2023,11,PALO PINTO COUNTY,182906,PALO PINTO ISD,TRADITIONAL ISD/CSD,Female,46
2022-2023,11,PALO PINTO COUNTY,182906,PALO PINTO ISD,TRADITIONAL ISD/CSD,Male,51
2022-2023,16,GRAY COUNTY,090904,PAMPA ISD,TRADITIONAL ISD/CSD,Female,1609
2022-2023,16,GRAY COUNTY,090904,PAMPA ISD,TRADITIONAL ISD/CSD,Male,1832
2022-2023,16,CARSON COUNTY,033902,PANHANDLE ISD,TRADITIONAL ISD/CSD,Female,307
2022-2023,16,CARSON COUNTY,033902,PANHANDLE ISD,TRADITIONAL ISD/CSD,Male,350
2022-2023,07,PANOLA COUNTY,183801,PANOLA CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,112
2022-2023,07,PANOLA COUNTY,183801,PANOLA CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,85
2022-2023,15,COLEMAN COUNTY,042905,PANTHER CREEK CISD,TRADITIONAL ISD/CSD,Female,65
2022-2023,15,COLEMAN COUNTY,042905,PANTHER CREEK CISD,TRADITIONAL ISD/CSD,Male,80
2022-2023,11,WISE COUNTY,249906,PARADISE ISD,TRADITIONAL ISD/CSD,Female,615
2022-2023,11,WISE COUNTY,249906,PARADISE ISD,TRADITIONAL ISD/CSD,Male,683
2022-2023,08,LAMAR COUNTY,139909,PARIS ISD,TRADITIONAL ISD/CSD,Female,1864
2022-2023,08,LAMAR COUNTY,139909,PARIS ISD,TRADITIONAL ISD/CSD,Male,1992
2022-2023,04,HARRIS COUNTY,101917,PASADENA ISD,TRADITIONAL ISD/CSD,Female,23488
2022-2023,04,HARRIS COUNTY,101917,PASADENA ISD,TRADITIONAL ISD/CSD,Male,25238
2022-2023,17,DICKENS COUNTY,063906,PATTON SPRINGS ISD,TRADITIONAL ISD/CSD,Female,35
2022-2023,17,DICKENS COUNTY,063906,PATTON SPRINGS ISD,TRADITIONAL ISD/CSD,Male,42
2022-2023,02,BEE COUNTY,013902,PAWNEE ISD,TRADITIONAL ISD/CSD,Female,241
2022-2023,02,BEE COUNTY,013902,PAWNEE ISD,TRADITIONAL ISD/CSD,Male,224
2022-2023,04,BRAZORIA COUNTY,020908,PEARLAND ISD,TRADITIONAL ISD/CSD,Female,10249
2022-2023,04,BRAZORIA COUNTY,020908,PEARLAND ISD,TRADITIONAL ISD/CSD,Male,10988
2022-2023,20,FRIO COUNTY,082903,PEARSALL ISD,TRADITIONAL ISD/CSD,Female,1005
2022-2023,20,FRIO COUNTY,082903,PEARSALL ISD,TRADITIONAL ISD/CSD,Male,1021
2022-2023,11,PARKER COUNTY,184908,PEASTER ISD,TRADITIONAL ISD/CSD,Female,872
2022-2023,11,PARKER COUNTY,184908,PEASTER ISD,TRADITIONAL ISD/CSD,Male,878
2022-2023,18,REEVES COUNTY,195901,PECOS-BARSTOW-TOYAH ISD,TRADITIONAL ISD/CSD,Female,1354
2022-2023,18,REEVES COUNTY,195901,PECOS-BARSTOW-TOYAH ISD,TRADITIONAL ISD/CSD,Male,1422
2022-2023,10,DALLAS COUNTY,057802,PEGASUS SCHOOL OF LIBERAL ARTS AND SCIENCES,OPEN ENROLLMENT CHARTER,Female,253
2022-2023,10,DALLAS COUNTY,057802,PEGASUS SCHOOL OF LIBERAL ARTS AND SCIENCES,OPEN ENROLLMENT CHARTER,Male,223
2022-2023,12,HILL COUNTY,109914,PENELOPE ISD,TRADITIONAL ISD/CSD,Female,93
2022-2023,12,HILL COUNTY,109914,PENELOPE ISD,TRADITIONAL ISD/CSD,Male,109
2022-2023,09,JACK COUNTY,119903,PERRIN-WHITT CISD,TRADITIONAL ISD/CSD,Female,141
2022-2023,09,JACK COUNTY,119903,PERRIN-WHITT CISD,TRADITIONAL ISD/CSD,Male,178
2022-2023,16,OCHILTREE COUNTY,179901,PERRYTON ISD,TRADITIONAL ISD/CSD,Female,983
2022-2023,16,OCHILTREE COUNTY,179901,PERRYTON ISD,TRADITIONAL ISD/CSD,Male,1025
2022-2023,17,HALE COUNTY,095904,PETERSBURG ISD,TRADITIONAL ISD/CSD,Female,135
2022-2023,17,HALE COUNTY,095904,PETERSBURG ISD,TRADITIONAL ISD/CSD,Male,137
2022-2023,09,CLAY COUNTY,039903,PETROLIA CISD,TRADITIONAL ISD/CSD,Female,222
2022-2023,09,CLAY COUNTY,039903,PETROLIA CISD,TRADITIONAL ISD/CSD,Male,251
2022-2023,02,BEE COUNTY,013903,PETTUS ISD,TRADITIONAL ISD/CSD,Female,209
2022-2023,02,BEE COUNTY,013903,PETTUS ISD,TRADITIONAL ISD/CSD,Male,192
2022-2023,08,MORRIS COUNTY,172905,PEWITT CISD,TRADITIONAL ISD/CSD,Female,402
2022-2023,08,MORRIS COUNTY,172905,PEWITT CISD,TRADITIONAL ISD/CSD,Male,431
2022-2023,13,TRAVIS COUNTY,227904,PFLUGERVILLE ISD,TRADITIONAL ISD/CSD,Female,12289
2022-2023,13,TRAVIS COUNTY,227904,PFLUGERVILLE ISD,TRADITIONAL ISD/CSD,Male,13156
2022-2023,01,HIDALGO COUNTY,108909,PHARR-SAN JUAN-ALAMO ISD,TRADITIONAL ISD/CSD,Female,14642
2022-2023,01,HIDALGO COUNTY,108909,PHARR-SAN JUAN-ALAMO ISD,TRADITIONAL ISD/CSD,Male,15361
2022-2023,11,DENTON COUNTY,061903,PILOT POINT ISD,TRADITIONAL ISD/CSD,Female,691
2022-2023,11,DENTON COUNTY,061903,PILOT POINT ISD,TRADITIONAL ISD/CSD,Male,792
2022-2023,07,GREGG COUNTY,092904,PINE TREE ISD,TRADITIONAL ISD/CSD,Female,2245
2022-2023,07,GREGG COUNTY,092904,PINE TREE ISD,TRADITIONAL ISD/CSD,Male,2366
2022-2023,07,ANGELINA COUNTY,003801,PINEYWOODS COMMUNITY ACADEMY,OPEN ENROLLMENT CHARTER,Female,505
2022-2023,07,ANGELINA COUNTY,003801,PINEYWOODS COMMUNITY ACADEMY,OPEN ENROLLMENT CHARTER,Male,492
2022-2023,10,DALLAS COUNTY,057850,PIONEER TECHNOLOGY & ARTS ACADEMY,OPEN ENROLLMENT CHARTER,Female,1198
2022-2023,10,DALLAS COUNTY,057850,PIONEER TECHNOLOGY & ARTS ACADEMY,OPEN ENROLLMENT CHARTER,Male,1264
2022-2023,08,CAMP COUNTY,032902,PITTSBURG ISD,TRADITIONAL ISD/CSD,Female,1138
2022-2023,08,CAMP COUNTY,032902,PITTSBURG ISD,TRADITIONAL ISD/CSD,Male,1222
2022-2023,17,YOAKUM COUNTY,251902,PLAINS ISD,TRADITIONAL ISD/CSD,Female,208
2022-2023,17,YOAKUM COUNTY,251902,PLAINS ISD,TRADITIONAL ISD/CSD,Male,223
2022-2023,17,HALE COUNTY,095905,PLAINVIEW ISD,TRADITIONAL ISD/CSD,Female,2279
2022-2023,17,HALE COUNTY,095905,PLAINVIEW ISD,TRADITIONAL ISD/CSD,Male,2383
2022-2023,10,COLLIN COUNTY,043910,PLANO ISD,TRADITIONAL ISD/CSD,Female,23641
2022-2023,10,COLLIN COUNTY,043910,PLANO ISD,TRADITIONAL ISD/CSD,Male,25280
2022-2023,08,BOWIE COUNTY,019912,PLEASANT GROVE ISD,TRADITIONAL ISD/CSD,Female,1136
2022-2023,08,BOWIE COUNTY,019912,PLEASANT GROVE ISD,TRADITIONAL ISD/CSD,Male,1174
2022-2023,20,ATASCOSA COUNTY,007905,PLEASANTON ISD,TRADITIONAL ISD/CSD,Female,1614
2022-2023,20,ATASCOSA COUNTY,007905,PLEASANTON ISD,TRADITIONAL ISD/CSD,Male,1770
2022-2023,16,HUTCHINSON COUNTY,117904,PLEMONS-STINNETT-PHILLIPS CISD,TRADITIONAL ISD/CSD,Female,260
2022-2023,16,HUTCHINSON COUNTY,117904,PLEMONS-STINNETT-PHILLIPS CISD,TRADITIONAL ISD/CSD,Male,313
2022-2023,01,CAMERON COUNTY,031909,POINT ISABEL ISD,TRADITIONAL ISD/CSD,Female,939
2022-2023,01,CAMERON COUNTY,031909,POINT ISABEL ISD,TRADITIONAL ISD/CSD,Male,991
2022-2023,11,DENTON COUNTY,061906,PONDER ISD,TRADITIONAL ISD/CSD,Female,792
2022-2023,11,DENTON COUNTY,061906,PONDER ISD,TRADITIONAL ISD/CSD,Male,848
2022-2023,11,PARKER COUNTY,184901,POOLVILLE ISD,TRADITIONAL ISD/CSD,Female,383
2022-2023,11,PARKER COUNTY,184901,POOLVILLE ISD,TRADITIONAL ISD/CSD,Male,339
2022-2023,20,BEXAR COUNTY,015801,POR VIDA ACADEMY,OPEN ENROLLMENT CHARTER,Female,67
2022-2023,20,BEXAR COUNTY,015801,POR VIDA ACADEMY,OPEN ENROLLMENT CHARTER,Male,68
2022-2023,02,NUECES COUNTY,178908,PORT ARANSAS ISD,TRADITIONAL ISD/CSD,Female,245
2022-2023,02,NUECES COUNTY,178908,PORT ARANSAS ISD,TRADITIONAL ISD/CSD,Male,301
2022-2023,05,JEFFERSON COUNTY,123907,PORT ARTHUR ISD,TRADITIONAL ISD/CSD,Female,3924
2022-2023,05,JEFFERSON COUNTY,123907,PORT ARTHUR ISD,TRADITIONAL ISD/CSD,Male,4228
2022-2023,05,JEFFERSON COUNTY,123908,PORT NECHES-GROVES ISD,TRADITIONAL ISD/CSD,Female,2568
2022-2023,05,JEFFERSON COUNTY,123908,PORT NECHES-GROVES ISD,TRADITIONAL ISD/CSD,Male,2674
2022-2023,20,BEXAR COUNTY,015814,POSITIVE SOLUTIONS CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,36
2022-2023,20,BEXAR COUNTY,015814,POSITIVE SOLUTIONS CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,65
2022-2023,17,GARZA COUNTY,085902,POST ISD,TRADITIONAL ISD/CSD,Female,363
2022-2023,17,GARZA COUNTY,085902,POST ISD,TRADITIONAL ISD/CSD,Male,378
2022-2023,20,ATASCOSA COUNTY,007906,POTEET ISD,TRADITIONAL ISD/CSD,Female,914
2022-2023,20,ATASCOSA COUNTY,007906,POTEET ISD,TRADITIONAL ISD/CSD,Male,923
2022-2023,20,WILSON COUNTY,247904,POTH ISD,TRADITIONAL ISD/CSD,Female,457
2022-2023,20,WILSON COUNTY,247904,POTH ISD,TRADITIONAL ISD/CSD,Male,478
2022-2023,10,GRAYSON COUNTY,091913,POTTSBORO ISD,TRADITIONAL ISD/CSD,Female,722
2022-2023,10,GRAYSON COUNTY,091913,POTTSBORO ISD,TRADITIONAL ISD/CSD,Male,767
2022-2023,13,CALDWELL COUNTY,028906,PRAIRIE LEA ISD,TRADITIONAL ISD/CSD,Female,119
2022-2023,13,CALDWELL COUNTY,028906,PRAIRIE LEA ISD,TRADITIONAL ISD/CSD,Male,110
2022-2023,09,MONTAGUE COUNTY,169909,PRAIRIE VALLEY ISD,TRADITIONAL ISD/CSD,Female,65
2022-2023,09,MONTAGUE COUNTY,169909,PRAIRIE VALLEY ISD,TRADITIONAL ISD/CSD,Male,63
2022-2023,08,LAMAR COUNTY,139912,PRAIRILAND ISD,TRADITIONAL ISD/CSD,Female,550
2022-2023,08,LAMAR COUNTY,139912,PRAIRILAND ISD,TRADITIONAL ISD/CSD,Male,549
2022-2023,20,BEXAR COUNTY,015843,PRELUDE PREPARATORY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,45
2022-2023,20,BEXAR COUNTY,015843,PRELUDE PREPARATORY CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,53
2022-2023,11,ERATH COUNTY,072801,PREMIER HIGH SCHOOLS,OPEN ENROLLMENT CHARTER,Female,3926
2022-2023,11,ERATH COUNTY,072801,PREMIER HIGH SCHOOLS,OPEN ENROLLMENT CHARTER,Male,3191
2022-2023,02,JIM WELLS COUNTY,125905,PREMONT ISD,TRADITIONAL ISD/CSD,Female,349
2022-2023,02,JIM WELLS COUNTY,125905,PREMONT ISD,TRADITIONAL ISD/CSD,Male,408
2022-2023,18,PRESIDIO COUNTY,189902,PRESIDIO ISD,TRADITIONAL ISD/CSD,Female,477
2022-2023,18,PRESIDIO COUNTY,189902,PRESIDIO ISD,TRADITIONAL ISD/CSD,Male,543
2022-2023,12,MILLS COUNTY,167904,PRIDDY ISD,TRADITIONAL ISD/CSD,Female,55
2022-2023,12,MILLS COUNTY,167904,PRIDDY ISD,TRADITIONAL ISD/CSD,Male,66
2022-2023,10,COLLIN COUNTY,043911,PRINCETON ISD,TRADITIONAL ISD/CSD,Female,3823
2022-2023,10,COLLIN COUNTY,043911,PRINCETON ISD,TRADITIONAL ISD/CSD,Male,4014
2022-2023,16,HANSFORD COUNTY,098903,PRINGLE-MORSE CISD,TRADITIONAL ISD/CSD,Female,46
2022-2023,16,HANSFORD COUNTY,098903,PRINGLE-MORSE CISD,TRADITIONAL ISD/CSD,Male,61
2022-2023,12,BELL COUNTY,014803,PRIORITY CHARTER SCHOOLS,OPEN ENROLLMENT CHARTER,Female,353
