T E X A S  E D U C A T I O N  A G E N C Y,,,,,,,
,,,,,,,
PEIMS Student Enrollment Data for 2023-2024,,,,,,,
,,,,,,,
YEAR,REGION,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,CHARTER STATUS,GENDER,ENROLLMENT
2023-2024,01,HIDALGO COUNTY,108908,MISSION CISD,TRADITIONAL ISD/CSD,Male,7166
2023-2024,18,WARD COUNTY,238902,MONAHANS-WICKETT-PYOTE ISD,TRADITIONAL ISD/CSD,Female,1102
2023-2024,18,WARD COUNTY,238902,MONAHANS-WICKETT-PYOTE ISD,TRADITIONAL ISD/CSD,Male,1098
2023-2024,09,MONTAGUE COUNTY,169908,MONTAGUE ISD,TRADITIONAL ISD/CSD,Female,81
2023-2024,09,MONTAGUE COUNTY,169908,MONTAGUE ISD,TRADITIONAL ISD/CSD,Male,77
2023-2024,01,HIDALGO COUNTY,108915,MONTE ALTO ISD,TRADITIONAL ISD/CSD,Female,374
2023-2024,01,HIDALGO COUNTY,108915,MONTE ALTO ISD,TRADITIONAL ISD/CSD,Male,446
2023-2024,13,TRAVIS COUNTY,227826,MONTESSORI FOR ALL,OPEN ENROLLMENT CHARTER,Female,239
2023-2024,13,TRAVIS COUNTY,227826,MONTESSORI FOR ALL,OPEN ENROLLMENT CHARTER,Male,239
2023-2024,06,MONTGOMERY COUNTY,170903,MONTGOMERY ISD,TRADITIONAL ISD/CSD,Female,4745
2023-2024,06,MONTGOMERY COUNTY,170903,MONTGOMERY ISD,TRADITIONAL ISD/CSD,Male,5049
2023-2024,12,MCLENNAN COUNTY,161910,MOODY ISD,TRADITIONAL ISD/CSD,Female,358
2023-2024,12,MCLENNAN COUNTY,161910,MOODY ISD,TRADITIONAL ISD/CSD,Male,369
2023-2024,14,SHACKELFORD COUNTY,209902,MORAN ISD,TRADITIONAL ISD/CSD,Female,60
2023-2024,14,SHACKELFORD COUNTY,209902,MORAN ISD,TRADITIONAL ISD/CSD,Male,61
2023-2024,12,BOSQUE COUNTY,018903,MORGAN ISD,TRADITIONAL ISD/CSD,Female,78
2023-2024,12,BOSQUE COUNTY,018903,MORGAN ISD,TRADITIONAL ISD/CSD,Male,70
2023-2024,11,ERATH COUNTY,072910,MORGAN MILL ISD,TRADITIONAL ISD/CSD,Female,54
2023-2024,11,ERATH COUNTY,072910,MORGAN MILL ISD,TRADITIONAL ISD/CSD,Male,68
2023-2024,17,COCHRAN COUNTY,040901,MORTON ISD,TRADITIONAL ISD/CSD,Female,169
2023-2024,17,COCHRAN COUNTY,040901,MORTON ISD,TRADITIONAL ISD/CSD,Male,185
2023-2024,17,MOTLEY COUNTY,173901,MOTLEY COUNTY ISD,TRADITIONAL ISD/CSD,Female,74
2023-2024,17,MOTLEY COUNTY,173901,MOTLEY COUNTY ISD,TRADITIONAL ISD/CSD,Male,86
2023-2024,03,LAVACA COUNTY,143902,MOULTON ISD,TRADITIONAL ISD/CSD,Female,148
2023-2024,03,LAVACA COUNTY,143902,MOULTON ISD,TRADITIONAL ISD/CSD,Male,145
2023-2024,12,HILL COUNTY,109910,MOUNT CALM ISD,TRADITIONAL ISD/CSD,Female,79
2023-2024,12,HILL COUNTY,109910,MOUNT CALM ISD,TRADITIONAL ISD/CSD,Male,80
2023-2024,07,RUSK COUNTY,201907,MOUNT ENTERPRISE ISD,TRADITIONAL ISD/CSD,Female,252
2023-2024,07,RUSK COUNTY,201907,MOUNT ENTERPRISE ISD,TRADITIONAL ISD/CSD,Male,255
2023-2024,08,TITUS COUNTY,225902,MOUNT PLEASANT ISD,TRADITIONAL ISD/CSD,Female,2520
2023-2024,08,TITUS COUNTY,225902,MOUNT PLEASANT ISD,TRADITIONAL ISD/CSD,Male,2632
2023-2024,08,FRANKLIN COUNTY,080901,MOUNT VERNON ISD,TRADITIONAL ISD/CSD,Female,753
2023-2024,08,FRANKLIN COUNTY,080901,MOUNT VERNON ISD,TRADITIONAL ISD/CSD,Male,810
2023-2024,11,COOKE COUNTY,049902,MUENSTER ISD,TRADITIONAL ISD/CSD,Female,263
2023-2024,11,COOKE COUNTY,049902,MUENSTER ISD,TRADITIONAL ISD/CSD,Male,302
2023-2024,17,BAILEY COUNTY,009901,MULESHOE ISD,TRADITIONAL ISD/CSD,Female,617
2023-2024,17,BAILEY COUNTY,009901,MULESHOE ISD,TRADITIONAL ISD/CSD,Male,704
2023-2024,12,MILLS COUNTY,167902,MULLIN ISD,TRADITIONAL ISD/CSD,Female,77
2023-2024,12,MILLS COUNTY,167902,MULLIN ISD,TRADITIONAL ISD/CSD,Male,134
2023-2024,06,ROBERTSON COUNTY,198906,MUMFORD ISD,TRADITIONAL ISD/CSD,Female,310
2023-2024,06,ROBERTSON COUNTY,198906,MUMFORD ISD,TRADITIONAL ISD/CSD,Male,290
2023-2024,09,KNOX COUNTY,138903,MUNDAY CISD,TRADITIONAL ISD/CSD,Female,194
2023-2024,09,KNOX COUNTY,138903,MUNDAY CISD,TRADITIONAL ISD/CSD,Male,217
2023-2024,07,HENDERSON COUNTY,107908,MURCHISON ISD,TRADITIONAL ISD/CSD,Female,78
2023-2024,07,HENDERSON COUNTY,107908,MURCHISON ISD,TRADITIONAL ISD/CSD,Male,92
2023-2024,07,NACOGDOCHES COUNTY,174904,NACOGDOCHES ISD,TRADITIONAL ISD/CSD,Female,2841
2023-2024,07,NACOGDOCHES COUNTY,174904,NACOGDOCHES ISD,TRADITIONAL ISD/CSD,Male,3022
2023-2024,20,MEDINA COUNTY,163903,NATALIA ISD,TRADITIONAL ISD/CSD,Female,626
2023-2024,20,MEDINA COUNTY,163903,NATALIA ISD,TRADITIONAL ISD/CSD,Male,642
2023-2024,20,GUADALUPE COUNTY,094903,NAVARRO ISD,TRADITIONAL ISD/CSD,Female,1208
2023-2024,20,GUADALUPE COUNTY,094903,NAVARRO ISD,TRADITIONAL ISD/CSD,Male,1230
2023-2024,06,GRIMES COUNTY,093904,NAVASOTA ISD,TRADITIONAL ISD/CSD,Female,1481
2023-2024,06,GRIMES COUNTY,093904,NAVASOTA ISD,TRADITIONAL ISD/CSD,Male,1549
2023-2024,16,CASTRO COUNTY,035903,NAZARETH ISD,TRADITIONAL ISD/CSD,Female,124
2023-2024,16,CASTRO COUNTY,035903,NAZARETH ISD,TRADITIONAL ISD/CSD,Male,123
2023-2024,07,ANDERSON COUNTY,001906,NECHES ISD,TRADITIONAL ISD/CSD,Female,165
2023-2024,07,ANDERSON COUNTY,001906,NECHES ISD,TRADITIONAL ISD/CSD,Male,161
2023-2024,05,JEFFERSON COUNTY,123905,NEDERLAND ISD,TRADITIONAL ISD/CSD,Female,2559
2023-2024,05,JEFFERSON COUNTY,123905,NEDERLAND ISD,TRADITIONAL ISD/CSD,Male,2720
2023-2024,04,FORT BEND COUNTY,079906,NEEDVILLE ISD,TRADITIONAL ISD/CSD,Female,1769
2023-2024,04,FORT BEND COUNTY,079906,NEEDVILLE ISD,TRADITIONAL ISD/CSD,Male,1829
2023-2024,08,BOWIE COUNTY,019905,NEW BOSTON ISD,TRADITIONAL ISD/CSD,Female,553
2023-2024,08,BOWIE COUNTY,019905,NEW BOSTON ISD,TRADITIONAL ISD/CSD,Male,589
2023-2024,20,COMAL COUNTY,046901,NEW BRAUNFELS ISD,TRADITIONAL ISD/CSD,Female,4689
2023-2024,20,COMAL COUNTY,046901,NEW BRAUNFELS ISD,TRADITIONAL ISD/CSD,Male,5090
2023-2024,06,MONTGOMERY COUNTY,170908,NEW CANEY ISD,TRADITIONAL ISD/CSD,Female,9251
2023-2024,06,MONTGOMERY COUNTY,170908,NEW CANEY ISD,TRADITIONAL ISD/CSD,Male,9736
2023-2024,17,LUBBOCK COUNTY,152902,NEW DEAL ISD,TRADITIONAL ISD/CSD,Female,379
2023-2024,17,LUBBOCK COUNTY,152902,NEW DEAL ISD,TRADITIONAL ISD/CSD,Male,386
2023-2024,07,UPSHUR COUNTY,230906,NEW DIANA ISD,TRADITIONAL ISD/CSD,Female,538
2023-2024,07,UPSHUR COUNTY,230906,NEW DIANA ISD,TRADITIONAL ISD/CSD,Male,626
2023-2024,20,BEXAR COUNTY,015805,NEW FRONTIERS PUBLIC SCHOOLS INC,OPEN ENROLLMENT CHARTER,Female,188
2023-2024,20,BEXAR COUNTY,015805,NEW FRONTIERS PUBLIC SCHOOLS INC,OPEN ENROLLMENT CHARTER,Male,129
2023-2024,17,LYNN COUNTY,153905,NEW HOME ISD,TRADITIONAL ISD/CSD,Female,286
2023-2024,17,LYNN COUNTY,153905,NEW HOME ISD,TRADITIONAL ISD/CSD,Male,385
2023-2024,07,CHEROKEE COUNTY,037908,NEW SUMMERFIELD ISD,TRADITIONAL ISD/CSD,Female,243
2023-2024,07,CHEROKEE COUNTY,037908,NEW SUMMERFIELD ISD,TRADITIONAL ISD/CSD,Male,268
2023-2024,06,WALKER COUNTY,236901,NEW WAVERLY ISD,TRADITIONAL ISD/CSD,Female,513
2023-2024,06,WALKER COUNTY,236901,NEW WAVERLY ISD,TRADITIONAL ISD/CSD,Male,553
2023-2024,09,YOUNG COUNTY,252902,NEWCASTLE ISD,TRADITIONAL ISD/CSD,Female,111
2023-2024,09,YOUNG COUNTY,252902,NEWCASTLE ISD,TRADITIONAL ISD/CSD,Male,114
2023-2024,11,TARRANT COUNTY,220817,NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,OPEN ENROLLMENT CHARTER,Female,1478
2023-2024,11,TARRANT COUNTY,220817,NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,OPEN ENROLLMENT CHARTER,Male,1376
2023-2024,05,NEWTON COUNTY,176902,NEWTON ISD,TRADITIONAL ISD/CSD,Female,438
2023-2024,05,NEWTON COUNTY,176902,NEWTON ISD,TRADITIONAL ISD/CSD,Male,489
2023-2024,13,GONZALES COUNTY,089903,NIXON-SMILEY CISD,TRADITIONAL ISD/CSD,Female,494
2023-2024,13,GONZALES COUNTY,089903,NIXON-SMILEY CISD,TRADITIONAL ISD/CSD,Male,517
2023-2024,09,MONTAGUE COUNTY,169902,NOCONA ISD,TRADITIONAL ISD/CSD,Female,332
2023-2024,09,MONTAGUE COUNTY,169902,NOCONA ISD,TRADITIONAL ISD/CSD,Male,420
2023-2024,03,DEWITT COUNTY,062902,NORDHEIM ISD,TRADITIONAL ISD/CSD,Female,75
2023-2024,03,DEWITT COUNTY,062902,NORDHEIM ISD,TRADITIONAL ISD/CSD,Male,51
2023-2024,06,LEON COUNTY,145906,NORMANGEE ISD,TRADITIONAL ISD/CSD,Female,290
2023-2024,06,LEON COUNTY,145906,NORMANGEE ISD,TRADITIONAL ISD/CSD,Male,359
2023-2024,20,BEXAR COUNTY,015910,NORTH EAST ISD,TRADITIONAL ISD/CSD,Female,27864
2023-2024,20,BEXAR COUNTY,015910,NORTH EAST ISD,TRADITIONAL ISD/CSD,Male,29510
2023-2024,08,HOPKINS COUNTY,112906,NORTH HOPKINS ISD,TRADITIONAL ISD/CSD,Female,250
2023-2024,08,HOPKINS COUNTY,112906,NORTH HOPKINS ISD,TRADITIONAL ISD/CSD,Male,255
2023-2024,08,LAMAR COUNTY,139911,NORTH LAMAR ISD,TRADITIONAL ISD/CSD,Female,1170
2023-2024,08,LAMAR COUNTY,139911,NORTH LAMAR ISD,TRADITIONAL ISD/CSD,Male,1202
2023-2024,11,DENTON COUNTY,061802,NORTH TEXAS COLLEGIATE ACADEMY,OPEN ENROLLMENT CHARTER,Female,381
2023-2024,11,DENTON COUNTY,061802,NORTH TEXAS COLLEGIATE ACADEMY,OPEN ENROLLMENT CHARTER,Male,383
2023-2024,06,MADISON COUNTY,154903,NORTH ZULCH ISD,TRADITIONAL ISD/CSD,Female,181
2023-2024,06,MADISON COUNTY,154903,NORTH ZULCH ISD,TRADITIONAL ISD/CSD,Male,177
2023-2024,20,BEXAR COUNTY,015915,NORTHSIDE ISD,TRADITIONAL ISD/CSD,Female,48876
2023-2024,09,WILBARGER COUNTY,244905,NORTHSIDE ISD,TRADITIONAL ISD/CSD,Female,113
2023-2024,20,BEXAR COUNTY,015915,NORTHSIDE ISD,TRADITIONAL ISD/CSD,Male,52219
2023-2024,09,WILBARGER COUNTY,244905,NORTHSIDE ISD,TRADITIONAL ISD/CSD,Male,121
2023-2024,11,DENTON COUNTY,061911,NORTHWEST ISD,TRADITIONAL ISD/CSD,Female,15040
2023-2024,11,DENTON COUNTY,061911,NORTHWEST ISD,TRADITIONAL ISD/CSD,Male,15696
2023-2024,10,DALLAS COUNTY,057809,NOVA ACADEMY,OPEN ENROLLMENT CHARTER,Female,49
2023-2024,10,DALLAS COUNTY,057809,NOVA ACADEMY,OPEN ENROLLMENT CHARTER,Male,34
2023-2024,10,DALLAS COUNTY,057827,NOVA ACADEMY SOUTHEAST,OPEN ENROLLMENT CHARTER,Female,166
2023-2024,10,DALLAS COUNTY,057827,NOVA ACADEMY SOUTHEAST,OPEN ENROLLMENT CHARTER,Male,199
2023-2024,15,EDWARDS COUNTY,069902,NUECES CANYON CISD,TRADITIONAL ISD/CSD,Female,115
2023-2024,15,EDWARDS COUNTY,069902,NUECES CANYON CISD,TRADITIONAL ISD/CSD,Male,124
2023-2024,03,VICTORIA COUNTY,235904,NURSERY ISD,TRADITIONAL ISD/CSD,Female,69
2023-2024,03,VICTORIA COUNTY,235904,NURSERY ISD,TRADITIONAL ISD/CSD,Male,68
2023-2024,13,TRAVIS COUNTY,227804,NYOS CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,852
2023-2024,13,TRAVIS COUNTY,227804,NYOS CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,875
2023-2024,17,LYNN COUNTY,153903,O'DONNELL ISD,TRADITIONAL ISD/CSD,Female,139
2023-2024,17,LYNN COUNTY,153903,O'DONNELL ISD,TRADITIONAL ISD/CSD,Male,132
2023-2024,06,LEON COUNTY,145907,OAKWOOD ISD,TRADITIONAL ISD/CSD,Female,107
2023-2024,06,LEON COUNTY,145907,OAKWOOD ISD,TRADITIONAL ISD/CSD,Male,114
2023-2024,02,SAN PATRICIO COUNTY,205905,ODEM-EDROY ISD,TRADITIONAL ISD/CSD,Female,435
2023-2024,02,SAN PATRICIO COUNTY,205905,ODEM-EDROY ISD,TRADITIONAL ISD/CSD,Male,478
2023-2024,04,GALVESTON COUNTY,084802,ODYSSEY ACADEMY INC,OPEN ENROLLMENT CHARTER,Female,795
2023-2024,04,GALVESTON COUNTY,084802,ODYSSEY ACADEMY INC,OPEN ENROLLMENT CHARTER,Male,752
2023-2024,12,CORYELL COUNTY,050904,OGLESBY ISD,TRADITIONAL ISD/CSD,Female,88
2023-2024,12,CORYELL COUNTY,050904,OGLESBY ISD,TRADITIONAL ISD/CSD,Male,116
2023-2024,15,RUNNELS COUNTY,200906,OLFEN ISD,TRADITIONAL ISD/CSD,Female,65
2023-2024,15,RUNNELS COUNTY,200906,OLFEN ISD,TRADITIONAL ISD/CSD,Male,77
2023-2024,09,YOUNG COUNTY,252903,OLNEY ISD,TRADITIONAL ISD/CSD,Female,357
2023-2024,09,YOUNG COUNTY,252903,OLNEY ISD,TRADITIONAL ISD/CSD,Male,371
2023-2024,17,LAMB COUNTY,140905,OLTON ISD,TRADITIONAL ISD/CSD,Female,310
2023-2024,17,LAMB COUNTY,140905,OLTON ISD,TRADITIONAL ISD/CSD,Male,309
2023-2024,06,POLK COUNTY,187910,ONALASKA ISD,TRADITIONAL ISD/CSD,Female,596
2023-2024,06,POLK COUNTY,187910,ONALASKA ISD,TRADITIONAL ISD/CSD,Male,646
2023-2024,02,JIM WELLS COUNTY,125903,ORANGE GROVE ISD,TRADITIONAL ISD/CSD,Female,822
2023-2024,02,JIM WELLS COUNTY,125903,ORANGE GROVE ISD,TRADITIONAL ISD/CSD,Male,885
2023-2024,05,ORANGE COUNTY,181905,ORANGEFIELD ISD,TRADITIONAL ISD/CSD,Female,872
2023-2024,05,ORANGE COUNTY,181905,ORANGEFIELD ISD,TRADITIONAL ISD/CSD,Male,937
2023-2024,07,UPSHUR COUNTY,230903,ORE CITY ISD,TRADITIONAL ISD/CSD,Female,390
2023-2024,07,UPSHUR COUNTY,230903,ORE CITY ISD,TRADITIONAL ISD/CSD,Male,417
2023-2024,12,BELL COUNTY,014804,ORENDA CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,979
2023-2024,12,BELL COUNTY,014804,ORENDA CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,944
2023-2024,07,RUSK COUNTY,201908,OVERTON ISD,TRADITIONAL ISD/CSD,Female,259
2023-2024,07,RUSK COUNTY,201908,OVERTON ISD,TRADITIONAL ISD/CSD,Male,275
2023-2024,17,COTTLE COUNTY,051901,PADUCAH ISD,TRADITIONAL ISD/CSD,Female,83
2023-2024,17,COTTLE COUNTY,051901,PADUCAH ISD,TRADITIONAL ISD/CSD,Male,78
2023-2024,14,HASKELL COUNTY,104907,PAINT CREEK ISD,TRADITIONAL ISD/CSD,Female,55
2023-2024,14,HASKELL COUNTY,104907,PAINT CREEK ISD,TRADITIONAL ISD/CSD,Male,49
2023-2024,15,CONCHO COUNTY,048903,PAINT ROCK ISD,TRADITIONAL ISD/CSD,Female,103
2023-2024,15,CONCHO COUNTY,048903,PAINT ROCK ISD,TRADITIONAL ISD/CSD,Male,128
2023-2024,03,MATAGORDA COUNTY,158905,PALACIOS ISD,TRADITIONAL ISD/CSD,Female,621
2023-2024,03,MATAGORDA COUNTY,158905,PALACIOS ISD,TRADITIONAL ISD/CSD,Male,645
2023-2024,07,ANDERSON COUNTY,001907,PALESTINE ISD,TRADITIONAL ISD/CSD,Female,1526
2023-2024,07,ANDERSON COUNTY,001907,PALESTINE ISD,TRADITIONAL ISD/CSD,Male,1721
2023-2024,10,ELLIS COUNTY,070910,PALMER ISD,TRADITIONAL ISD/CSD,Female,675
2023-2024,10,ELLIS COUNTY,070910,PALMER ISD,TRADITIONAL ISD/CSD,Male,663
2023-2024,11,PALO PINTO COUNTY,182906,PALO PINTO ISD,TRADITIONAL ISD/CSD,Female,40
2023-2024,11,PALO PINTO COUNTY,182906,PALO PINTO ISD,TRADITIONAL ISD/CSD,Male,62
2023-2024,16,GRAY COUNTY,090904,PAMPA ISD,TRADITIONAL ISD/CSD,Female,1546
2023-2024,16,GRAY COUNTY,090904,PAMPA ISD,TRADITIONAL ISD/CSD,Male,1780
2023-2024,16,CARSON COUNTY,033902,PANHANDLE ISD,TRADITIONAL ISD/CSD,Female,294
2023-2024,16,CARSON COUNTY,033902,PANHANDLE ISD,TRADITIONAL ISD/CSD,Male,331
2023-2024,07,PANOLA COUNTY,183801,PANOLA CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,96
2023-2024,07,PANOLA COUNTY,183801,PANOLA CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,73
2023-2024,15,COLEMAN COUNTY,042905,PANTHER CREEK CISD,TRADITIONAL ISD/CSD,Female,65
2023-2024,15,COLEMAN COUNTY,042905,PANTHER CREEK CISD,TRADITIONAL ISD/CSD,Male,96
2023-2024,11,WISE COUNTY,249906,PARADISE ISD,TRADITIONAL ISD/CSD,Female,621
2023-2024,11,WISE COUNTY,249906,PARADISE ISD,TRADITIONAL ISD/CSD,Male,683
2023-2024,08,LAMAR COUNTY,139909,PARIS ISD,TRADITIONAL ISD/CSD,Female,1821
2023-2024,08,LAMAR COUNTY,139909,PARIS ISD,TRADITIONAL ISD/CSD,Male,2047
2023-2024,04,HARRIS COUNTY,101917,PASADENA ISD,TRADITIONAL ISD/CSD,Female,22966
2023-2024,04,HARRIS COUNTY,101917,PASADENA ISD,TRADITIONAL ISD/CSD,Male,24520
2023-2024,17,DICKENS COUNTY,063906,PATTON SPRINGS ISD,TRADITIONAL ISD/CSD,Female,39
2023-2024,17,DICKENS COUNTY,063906,PATTON SPRINGS ISD,TRADITIONAL ISD/CSD,Male,37
2023-2024,02,BEE COUNTY,013902,PAWNEE ISD,TRADITIONAL ISD/CSD,Female,291
2023-2024,02,BEE COUNTY,013902,PAWNEE ISD,TRADITIONAL ISD/CSD,Male,286
2023-2024,04,BRAZORIA COUNTY,020908,PEARLAND ISD,TRADITIONAL ISD/CSD,Female,10199
2023-2024,04,BRAZORIA COUNTY,020908,PEARLAND ISD,TRADITIONAL ISD/CSD,Male,10912
2023-2024,20,FRIO COUNTY,082903,PEARSALL ISD,TRADITIONAL ISD/CSD,Female,998
2023-2024,20,FRIO COUNTY,082903,PEARSALL ISD,TRADITIONAL ISD/CSD,Male,1025
2023-2024,11,PARKER COUNTY,184908,PEASTER ISD,TRADITIONAL ISD/CSD,Female,824
2023-2024,11,PARKER COUNTY,184908,PEASTER ISD,TRADITIONAL ISD/CSD,Male,882
2023-2024,18,REEVES COUNTY,195901,PECOS-BARSTOW-TOYAH ISD,TRADITIONAL ISD/CSD,Female,1417
2023-2024,18,REEVES COUNTY,195901,PECOS-BARSTOW-TOYAH ISD,TRADITIONAL ISD/CSD,Male,1465
2023-2024,10,DALLAS COUNTY,057802,PEGASUS SCHOOL OF LIBERAL ARTS AND SCIENCES,OPEN ENROLLMENT CHARTER,Female,223
2023-2024,10,DALLAS COUNTY,057802,PEGASUS SCHOOL OF LIBERAL ARTS AND SCIENCES,OPEN ENROLLMENT CHARTER,Male,228
2023-2024,12,HILL COUNTY,109914,PENELOPE ISD,TRADITIONAL ISD/CSD,Female,103
2023-2024,12,HILL COUNTY,109914,PENELOPE ISD,TRADITIONAL ISD/CSD,Male,109
2023-2024,09,JACK COUNTY,119903,PERRIN-WHITT CISD,TRADITIONAL ISD/CSD,Female,137
2023-2024,09,JACK COUNTY,119903,PERRIN-WHITT CISD,TRADITIONAL ISD/CSD,Male,185
2023-2024,16,OCHILTREE COUNTY,179901,PERRYTON ISD,TRADITIONAL ISD/CSD,Female,932
2023-2024,16,OCHILTREE COUNTY,179901,PERRYTON ISD,TRADITIONAL ISD/CSD,Male,990
2023-2024,17,HALE COUNTY,095904,PETERSBURG ISD,TRADITIONAL ISD/CSD,Female,133
2023-2024,17,HALE COUNTY,095904,PETERSBURG ISD,TRADITIONAL ISD/CSD,Male,141
2023-2024,09,CLAY COUNTY,039903,PETROLIA CISD,TRADITIONAL ISD/CSD,Female,226
2023-2024,09,CLAY COUNTY,039903,PETROLIA CISD,TRADITIONAL ISD/CSD,Male,250
2023-2024,02,BEE COUNTY,013903,PETTUS ISD,TRADITIONAL ISD/CSD,Female,200
2023-2024,02,BEE COUNTY,013903,PETTUS ISD,TRADITIONAL ISD/CSD,Male,194
2023-2024,08,MORRIS COUNTY,172905,PEWITT CISD,TRADITIONAL ISD/CSD,Female,411
2023-2024,08,MORRIS COUNTY,172905,PEWITT CISD,TRADITIONAL ISD/CSD,Male,431
2023-2024,13,TRAVIS COUNTY,227904,PFLUGERVILLE ISD,TRADITIONAL ISD/CSD,Female,12217
2023-2024,13,TRAVIS COUNTY,227904,PFLUGERVILLE ISD,TRADITIONAL ISD/CSD,Male,13080
2023-2024,01,HIDALGO COUNTY,108909,PHARR-SAN JUAN-ALAMO ISD,TRADITIONAL ISD/CSD,Female,14610
2023-2024,01,HIDALGO COUNTY,108909,PHARR-SAN JUAN-ALAMO ISD,TRADITIONAL ISD/CSD,Male,15398
2023-2024,11,DENTON COUNTY,061903,PILOT POINT ISD,TRADITIONAL ISD/CSD,Female,745
2023-2024,11,DENTON COUNTY,061903,PILOT POINT ISD,TRADITIONAL ISD/CSD,Male,806
2023-2024,07,GREGG COUNTY,092904,PINE TREE ISD,TRADITIONAL ISD/CSD,Female,2143
2023-2024,07,GREGG COUNTY,092904,PINE TREE ISD,TRADITIONAL ISD/CSD,Male,2291
2023-2024,07,ANGELINA COUNTY,003801,PINEYWOODS COMMUNITY ACADEMY,OPEN ENROLLMENT CHARTER,Female,527
2023-2024,07,ANGELINA COUNTY,003801,PINEYWOODS COMMUNITY ACADEMY,OPEN ENROLLMENT CHARTER,Male,495
2023-2024,10,DALLAS COUNTY,057850,PIONEER TECHNOLOGY & ARTS ACADEMY,OPEN ENROLLMENT CHARTER,Female,1256
2023-2024,10,DALLAS COUNTY,057850,PIONEER TECHNOLOGY & ARTS ACADEMY,OPEN ENROLLMENT CHARTER,Male,1347
2023-2024,08,CAMP COUNTY,032902,PITTSBURG ISD,TRADITIONAL ISD/CSD,Female,1109
2023-2024,08,CAMP COUNTY,032902,PITTSBURG ISD,TRADITIONAL ISD/CSD,Male,1176
2023-2024,17,YOAKUM COUNTY,251902,PLAINS ISD,TRADITIONAL ISD/CSD,Female,215
2023-2024,17,YOAKUM COUNTY,251902,PLAINS ISD,TRADITIONAL ISD/CSD,Male,206
2023-2024,17,HALE COUNTY,095905,PLAINVIEW ISD,TRADITIONAL ISD/CSD,Female,2078
2023-2024,17,HALE COUNTY,095905,PLAINVIEW ISD,TRADITIONAL ISD/CSD,Male,2199
2023-2024,10,COLLIN COUNTY,043910,PLANO ISD,TRADITIONAL ISD/CSD,Female,23134
2023-2024,10,COLLIN COUNTY,043910,PLANO ISD,TRADITIONAL ISD/CSD,Male,24765
2023-2024,08,BOWIE COUNTY,019912,PLEASANT GROVE ISD,TRADITIONAL ISD/CSD,Female,1140
2023-2024,08,BOWIE COUNTY,019912,PLEASANT GROVE ISD,TRADITIONAL ISD/CSD,Male,1134
2023-2024,20,ATASCOSA COUNTY,007905,PLEASANTON ISD,TRADITIONAL ISD/CSD,Female,1595
2023-2024,20,ATASCOSA COUNTY,007905,PLEASANTON ISD,TRADITIONAL ISD/CSD,Male,1769
2023-2024,16,HUTCHINSON COUNTY,117904,PLEMONS-STINNETT-PHILLIPS CISD,TRADITIONAL ISD/CSD,Female,253
2023-2024,16,HUTCHINSON COUNTY,117904,PLEMONS-STINNETT-PHILLIPS CISD,TRADITIONAL ISD/CSD,Male,311
2023-2024,01,CAMERON COUNTY,031909,POINT ISABEL ISD,TRADITIONAL ISD/CSD,Female,896
2023-2024,01,CAMERON COUNTY,031909,POINT ISABEL ISD,TRADITIONAL ISD/CSD,Male,961
2023-2024,11,DENTON COUNTY,061906,PONDER ISD,TRADITIONAL ISD/CSD,Female,817
2023-2024,11,DENTON COUNTY,061906,PONDER ISD,TRADITIONAL ISD/CSD,Male,860
2023-2024,11,PARKER COUNTY,184901,POOLVILLE ISD,TRADITIONAL ISD/CSD,Female,375
2023-2024,11,PARKER COUNTY,184901,POOLVILLE ISD,TRADITIONAL ISD/CSD,Male,374
2023-2024,20,BEXAR COUNTY,015801,POR VIDA ACADEMY,OPEN ENROLLMENT CHARTER,Female,104
2023-2024,20,BEXAR COUNTY,015801,POR VIDA ACADEMY,OPEN ENROLLMENT CHARTER,Male,101
2023-2024,02,NUECES COUNTY,178908,PORT ARANSAS ISD,TRADITIONAL ISD/CSD,Female,241
2023-2024,02,NUECES COUNTY,178908,PORT ARANSAS ISD,TRADITIONAL ISD/CSD,Male,286
2023-2024,05,JEFFERSON COUNTY,123907,PORT ARTHUR ISD,TRADITIONAL ISD/CSD,Female,3929
2023-2024,05,JEFFERSON COUNTY,123907,PORT ARTHUR ISD,TRADITIONAL ISD/CSD,Male,4226
2023-2024,05,JEFFERSON COUNTY,123908,PORT NECHES-GROVES ISD,TRADITIONAL ISD/CSD,Female,2635
2023-2024,05,JEFFERSON COUNTY,123908,PORT NECHES-GROVES ISD,TRADITIONAL ISD/CSD,Male,2729
2023-2024,20,BEXAR COUNTY,015814,POSITIVE SOLUTIONS CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Female,43
2023-2024,20,BEXAR COUNTY,015814,POSITIVE SOLUTIONS CHARTER SCHOOL,OPEN ENROLLMENT CHARTER,Male,38
2023-2024,17,GARZA COUNTY,085902,POST ISD,TRADITIONAL ISD/CSD,Female,335
